"Group","Gender","Age","Wind.Direction","Height","Distance","Angle","Offset","Score.1","Score.2"
"V","F",84,"E",55.7226461349055,82.0285504595671,61.1378124542534,40,71,63
"N","F",60,"E",33.1219581458718,72.066656225577,66.4398431777954,76,52,55
"E","M",28,"E",58.1251707132906,57.9584149200753,17.7634124457836,41,65,44
"N","M",38,"S",56.2171969711781,93.9427833864397,49.7057764790952,68,35,48
"N","M",68,"N",49.7441981844604,91.1835644863234,36.2063255533576,51,55,22
"P","F",29,"E",46.16768914368,18.6369345615663,5.90701714158058,20,60,45
"N","F",46,"S",32.7158864615485,49.0241002500607,14.6599605306983,70,57,18
"V","M",65,"S",32.5009010890499,93.6428730462736,50.304954200983,29,79,49
"N","F",102,"E",56.4555757241324,86.6721657290774,32.0556311309338,77,50,69
"N","M",47,"E",53.3438784517348,70.8194166528033,67.0138971321285,60,38,51
"P","F",99,"S",32.7977092592046,37.3523752695623,78.9698762819171,19,39,37
"N","F",55,"N",38.4065680438653,72.514635016846,23.7701318971813,71,36,29
"E","M",73,"N",34.942989943549,42.2812591021111,77.4865328706801,35,38,37
"P","F",19,"S",59.2146275211126,53.4121006480342,16.1424535512924,23,50,69
"E","F",38,"E",35.6962445834652,35.0915901604634,10.370991975069,52,25,48
"E","F",94,"S",33.528905001469,50.0950859108559,15.0150324031711,56,57,49
"E","F",46,"N",59.6000628508627,67.9841039761133,68.2662399299443,50,42,56
"P","F",78,"N",60.7005385924131,92.7858837180152,51.7292143404484,28,22,84
"V","M",50,"W",48.6759211635217,74.3832627524072,24.669364374131,66,90,50
"N","F",67,"W",34.5095757786185,22.8133516830406,6.99035692960024,77,65,41
"V","M",105,"S",42.0737130427733,91.8054782496012,53.0554599501193,35,75,75
"E","M",90,"S",39.1703526927158,77.4170732756676,26.2207951582968,39,16,40
"P","M",25,"E",152.146753301378,94.944540062962,43.5476919263601,48,24,43
"P","M",97,"S",26,65.690367252656,69.2320584133267,60,26,88
"E","F",80,"S",57.4684367980808,74.5595877983697,24.756278898567,56,66,15
"E","F",29,"N",57.5298231411725,94.9920846515089,43.9237532950938,49,60,69
"E","F",28,"N",35.939734319225,39.6939238955964,11.7265643179417,57,38,78
"E","M",53,"W",51.62222347036,89.5587518936011,34.5202594436705,59,31,49
"N","M",35,"N",37.2093806294724,58.4446903299814,17.9425390437245,48,24,79
"N","F",89,"W",32.2483528042212,43.9064714676598,76.9823477976024,70,22,31
"N","F",96,"N",54.1091841729358,82.685430280878,60.7255014032125,77,51,23
"N","M",69,"N",38.4624457834288,76.7542122378923,64.1289245709777,66,25,92
"N","F",48,"S",61.4960635472089,22.565617053853,83.0747640691698,72,52,65
"N","M",55,"S",36.5484500126913,29.2033141062952,8.71041860431433,50,22,44
"N","F",35,"S",39.6391895599663,44.9572636753756,13.347911182791,77,57,71
"N","M",39,"N",59.4524679798633,82.1100550272271,28.9127721637487,49,67,3
"V","F",97,"W",39.9069946939126,86.8654554486382,57.794174104929,43,76,27
"N","F",55,"E",55.8154463591054,59.5757631198498,71.6361547075212,72,63,53
"V","F",22,"E",62.4801545850933,58.3908569536302,17.9226504079998,40,81,42
"E","F",74,"E",39.0892721125856,94.3437172406144,41.2415887415409,61,35,60
"V","F",42,"S",61.1190294576809,85.6067603499072,31.2571912258863,38,69,32
"P","F",104,"N",35.7821931047365,80.7915188315356,61.8869660794735,25,69,26
"V","F",104,"W",55.0099206203595,90.606223715971,35.5726183019578,39,70,23
"N","F",100,"E",38.4206639071926,47.2257903106862,14.0729213505983,71,35,68
"P","F",101,"E",40.7621805686504,84.7411002838732,30.6411005184054,17,36,69
"P","F",43,"S",45.9867927115411,46.6845816680109,76.1015814170241,22,60,90
"E","M",64,"E",56.5511506600305,54.031576274216,16.3579247519374,35,52,56
"E","M",68,"N",35.0309022022411,94.9647432689439,43.6941919662058,56,64,82
"V","M",74,"S",49.7992914197966,94.2692743639085,41.0484796948731,56,74,24
"P","F",52,"E",41.2064353758469,33.6796426935036,80.0343709252775,24,61,52
"N","M",31,"E",31.4399530449882,60.2270765351942,18.6095003969967,43,60,45
"E","F",26,"W",47.5051882090047,94.6309534360752,47.8949838131666,64,26,62
"V","M",19,"W",55.2752210404724,64.1197025555928,20.1282097771764,47,74,65
"P","F",54,"E",57.1524230726063,91.8516389416655,52.9979510605335,17,65,53
"E","M",57,"W",41.3956051738933,46.7749881894673,76.0724996775389,63,50,47
"E","M",84,"W",63.1306216446683,93.8097955977134,49.980370271951,59,47,33
"P","M",39,"W",51.3488668259233,59.3442390649277,71.722934320569,48,29,55
"P","M",35,"E",33.1506479419768,93.704916699828,39.8133184015751,62,29,47
"P","F",22,"W",39.8418597960845,43.8493764977547,77.0001948438585,28,60,64
"V","M",84,"W",42.0932373786345,37.3286257798554,78.9768669009209,57,87,33
"V","F",80,"N",31.8501159697771,87.2914050095277,32.5431986525655,42,74,87
"N","M",71,"E",64.5115420361981,16.7688385779795,5.43204290792346,62,20,59
"P","F",49,"N",63.3933246470988,69.7856148864563,22.5213945657015,21,51,19
"E","F",66,"W",52.5420127883554,81.6942917979635,61.343627627939,52,69,42
"N","F",75,"W",63.1540477648377,95.0434906999174,45.3608129732311,73,38,37
"V","M",84,"W",38.710565305315,92.9234870953035,51.5215226821601,33,68,33
"V","M",32,"E",44.0246764179319,27.2598481910718,8.17876921966672,52,76,46
"N","M",56,"W",58.9628502205014,89.6621538352535,55.3806032240391,35,43,47
"E","F",90,"S",58.2756084240973,56.549810524862,17.2510578669608,55,26,20
"P","F",86,"W",59.7522551203147,92.4283214636004,37.7588971331716,22,59,32
"V","M",42,"W",44.5058408686891,94.9536652883362,43.6119458824396,32,87,54
"P","M",87,"W",59.2606297526509,59.3727170760458,18.2877245731652,36,72,31
"E","F",88,"S",61.0710628516972,85.6641905481787,31.2990442290902,66,45,4
"V","F",48,"S",32.806556886062,38.7404457759568,11.4412293955684,39,77,29
"N","M",103,"S",41.3577756332234,34.2712881169076,10.1349137723446,70,55,48
"E","M",78,"E",59.5748164830729,52.2993167238853,15.7593832910061,38,69,61
"P","F",82,"N",58.896678221412,34.3846250506995,10.1674362272024,27,22,56
"P","M",53,"E",34.5265104752034,89.0967471684497,55.911693572998,39,31,53
"N","F",105,"N",64.200384978205,80.0433245382237,27.6756382733583,78,31,29
"V","M",99,"W",63.4854409582913,91.5567519165316,36.6414737142622,66,73,25
"E","F",58,"N",46.2459588022903,53.0312237352699,16.0107688046992,64,16,24
"V","F",31,"W",51.637662676163,41.7845675003761,77.6390663161874,40,81,59
"N","M",48,"W",63.9089858010411,94.9774177054698,46.2048426829278,38,23,51
"P","M",65,"E",29.0498279584572,91.5938723407391,53.313997425139,60,56,57
"V","M",86,"S",30.1764277787879,88.5227136447726,56.4256609044969,53,62,80
"P","F",33,"N",59.0924482066184,85.4542806165058,58.853316847235,26,57,45
"N","M",51,"W",55.6565669737756,24.7340624696465,82.5009166635573,56,37,49
"V","F",87,"E",36.2816300876439,69.6584736791977,22.4649045616388,39,73,64
"V","F",40,"W",34.5645704511553,24.5575682752374,82.5479511357844,37,77,55
"N","M",33,"W",44.8222212856635,93.6274306992891,50.3339840658009,48,59,59
"N","F",30,"W",33.6379484655336,31.380526669877,80.6845830380917,72,57,60
"P","M",99,"S",160.941055570962,50.2616438452568,15.0706310942769,63,36,91
"V","F",95,"N",31.7264316091314,82.813888220517,29.3563995324075,41,69,93
"V","M",28,"S",35.0896260756999,49.642679648687,75.1354675926268,44,67,27
"P","F",76,"E",59.5752424681559,59.6679807306307,71.6015109606087,23,29,60
"P","F",44,"E",53.8022524490952,17.0367508922416,5.49981035292149,19,26,50
"E","F",81,"W",32.9014072399586,67.1101695733879,21.3611208274961,61,66,35
"V","F",31,"N",43.4854767844081,89.1413362930676,34.1292468458414,33,86,85
"V","F",73,"E",38.6840137830004,90.6327729874518,54.3991776369512,41,83,59
"N","F",90,"E",53.0473603373393,69.2214800722797,67.7281851135194,77,21,65
"E","F",67,"N",55.7728853011504,52.0247078480392,15.6656201183796,53,48,35
"V","M",85,"N",29.7599797425792,59.6023192911242,18.3738171309233,37,86,27
"P","F",67,"E",46.8831834103912,82.7912416427029,60.6580703519285,28,44,57
"E","F",24,"S",32.5362940020859,90.6204579516089,35.5877292342484,52,23,52
"N","M",36,"N",34.6689849253744,56.4257516412501,72.7936137840152,43,45,96
"N","F",24,"N",45.2773982323706,43.9726517892683,76.9616483338177,76,34,71
"E","F",61,"S",41.4082084717229,94.5335578345117,48.2138517871499,58,30,94
"E","F",59,"W",60.4776806095615,35.153542597794,10.3888869285583,49,41,45
"N","F",33,"W",45.2202947903425,89.2979522942984,55.7257146202028,74,41,59
"V","F",49,"N",42.1290776757523,84.0983702997557,30.2002502046525,43,67,3
"E","M",25,"W",46.5571237308905,40.4861479115835,78.0344826169312,33,28,63
"P","M",31,"W",40.4041477171704,92.0823144110312,37.29586398229,35,59,59
"P","M",60,"S",25,93.9206093036789,49.7526638768613,42,49,41
"E","M",63,"E",56.5890663499013,93.2704252219276,50.9658608399332,65,45,56
"E","F",89,"E",59.9792110407725,89.517160483483,34.480646867305,52,71,65
"P","F",45,"E",38.4531127521768,42.0788000891527,77.5487941130996,15,51,50
"E","F",74,"E",61.7228207075968,16.8478240464658,5.45200992375612,57,64,60
"E","M",74,"W",49.9330351706594,41.9364739559549,12.407508213073,51,35,38
"N","F",85,"W",43.211079585366,65.8524422255874,69.1650813259184,73,33,33
"P","M",58,"N",82,94.9288915962278,46.5563316084445,55,61,86
"P","M",33,"S",29,59.7453914341621,71.5723949111998,47,63,66
"E","M",54,"E",63.0738039249554,67.2744553013291,68.5692786052823,31,54,53
"V","M",87,"W",32.0743577042595,32.2895988798218,80.4289150610566,49,81,31
"N","F",49,"N",53.0175147522241,91.283332127798,36.3205209001899,75,36,83
"N","F",53,"E",42.1650959206745,33.7097701865369,80.0257704593241,73,27,53
"P","F",108,"W",58.718469614163,94.6885467645172,42.3113079927862,22,43,21
"V","F",49,"S",44.7623987626284,42.9817725575674,12.7298195101321,34,61,76
"E","F",49,"W",41.5645099189132,71.3391523956231,23.2234770432115,58,41,51
"P","M",97,"S",26,67.3081694414229,68.5549699887633,30,27,79
"V","F",49,"E",57.602959504351,68.7001944627528,22.0436041429639,39,74,51
"P","M",65,"E",62.1202579755336,52.5658021359021,74.1493388824165,59,53,57
"V","M",76,"W",63.7400623979047,92.8941489507074,51.5663552284241,41,67,37
"N","F",26,"N",56.731584453024,17.4189855421966,5.59669697657228,71,63,12
"E","M",50,"S",40.8716163812205,83.9945303300776,30.1302524097264,39,38,84
"E","M",64,"E",60.4310427950695,80.123174087582,27.7217906527221,37,35,56
"P","F",52,"W",64.5876823896542,88.6774908319408,56.2893836572766,27,52,49
"N","F",23,"E",37.8842255407944,78.4528363950444,63.2193104177713,70,60,43
"N","F",61,"E",55.3837615232915,31.2855780586323,9.28881913423538,77,69,55
"P","M",21,"W",56.9138016635552,79.1376275538731,27.1605087257922,40,36,65
"N","M",73,"S",48.3206517416984,28.8012108484549,81.4002167992294,52,38,38
"P","F",19,"W",60.8601061068475,42.1590654413262,77.5241247564554,19,51,65
"P","F",72,"N",36.861744296737,86.9197193705099,32.2483094222844,18,33,54
"E","M",51,"N",34.2827497441322,94.4037535221003,41.4048741944134,59,19,78
"N","M",91,"S",54.7763050431386,62.1746221339928,19.3580898270011,38,60,95
"E","M",103,"E",58.582830907777,42.6271444105667,12.620112542063,62,45,69
"E","F",60,"N",52.1759393699467,94.0710971227468,40.5752901174128,54,51,45
"E","F",58,"W",59.7973858769983,94.6905008429602,47.6814143918455,56,39,46
"N","F",72,"N",55.5321733281016,65.2235463816053,69.4239446520805,75,32,43
"E","F",100,"S",38.5718048596755,95.0470801732173,45.2416537515819,65,20,41
"N","M",35,"W",29.5216349447146,76.8765558200709,64.0648599155247,35,54,57
"V","M",69,"N",47.6400531399995,94.8846365957456,46.8185895867646,63,78,23
"P","M",31,"E",63.9779329644516,78.8914236265179,62.9769721440971,53,51,45
"N","F",30,"S",61.94450802356,94.6171190234509,42.0576166920364,70,62,57
"E","F",55,"E",53.8339452547953,94.9376753614903,46.4988304674625,56,44,53
"N","F",97,"N",39.905667101033,17.1273480984131,5.52275290712714,77,44,30
"V","M",91,"S",64.5947012444958,65.5963684809336,69.2708184942603,47,66,98
"E","M",62,"N",55.42096566502,81.0008284711766,28.2374396175146,48,26,45
"P","M",26,"E",35.9550761692226,94.7988133960612,42.7586316503584,41,42,44
"N","M",84,"W",45.5795173691586,84.73909197087,59.3602980673313,37,69,33
"N","M",109,"E",31.1722099203616,88.3586941126308,56.5683238953352,68,36,71
"N","M",25,"S",42.767957072705,75.9935547404545,64.5225230231881,62,65,66
"V","M",21,"N",34.8804030772299,93.1024421057839,51.2410862743855,60,68,83
"V","M",106,"E",44.0473720971495,84.9707072492692,30.8019066415727,40,68,70
"N","M",83,"E",49.3645005524158,95.0423278817911,44.6082828007638,31,42,63
"P","M",53,"W",50.3302826890722,94.9628995489043,43.6801481060684,42,69,49
"V","M",82,"E",36.5647434433922,82.5573909831151,29.1932868584991,49,63,62
"N","F",51,"E",59.9079213533551,78.3948068665895,26.7488668113947,75,61,52
"E","F",54,"E",56.5966664310545,35.2312925865947,10.4113581031561,59,53,53
"V","M",110,"E",31.7974537294358,27.5386353458287,8.25456092134118,70,74,72
"P","F",59,"W",49.6021388061345,89.7871043450388,34.7404720820487,15,25,45
"V","M",104,"E",30.6437916858122,38.1760514816769,11.2734678573906,52,69,70
"N","F",76,"S",37.2955511286855,86.7230087260832,32.0949689857662,75,60,36
"E","M",90,"W",60.8824415737763,34.8482771292511,10.3008003346622,32,57,30
"N","M",75,"S",49.1288017453626,77.2270346709106,63.8801299408078,32,66,31
"P","M",24,"W",54.7835076209158,91.1740831265717,36.1955501325428,55,31,63
"V","M",40,"N",57.3724133465439,94.9193208470129,43.3833420090377,70,61,16
"V","M",85,"S",56.9225628226995,88.3175740705505,33.3961851708591,39,66,52
"V","M",110,"E",52.424159726128,94.3358838396585,41.2208038941026,40,84,72
"P","M",64,"W",54.0268812179565,82.3967254734852,60.9080322645605,46,64,43
"N","M",43,"N",47.6822638930753,93.6650823402635,50.2629224956036,45,35,78
"N","F",85,"E",53.8015930615366,70.1872100799117,67.299233134836,77,30,63
"N","M",74,"W",35.8340225275606,82.9187172540444,60.5764455161989,47,70,38
"V","F",103,"W",52.6084977677092,53.8729419379677,73.697406873107,35,68,23
"N","M",97,"W",43.7223504493013,73.9997741201286,65.5183946155012,69,27,27
"V","M",90,"S",53.4024431277066,70.868903538827,66.9914058037102,57,81,29
"E","F",57,"E",54.068930644542,53.06596830841,73.9772433787584,56,67,54
"V","M",56,"E",52.2489251941442,89.5423524983863,34.5046224445105,62,65,54
"V","F",105,"E",64.1285887723789,90.4140026813583,54.6291197091341,36,81,70
"P","F",49,"S",64.5913802171126,15.5609196256249,84.8720655031502,22,48,93
"N","M",58,"S",50.6413009176031,18.5316937177859,84.1198942437768,32,62,23
"P","F",39,"W",56.8940711161122,62.3570710001379,19.4293414242566,16,40,55
"P","F",38,"N",57.1771794343367,91.9159455106394,52.9171389900148,19,49,94
"E","M",73,"E",57.2654945524409,50.0397056519195,14.9965687468648,64,32,59
"N","F",67,"N",32.6585793225095,86.728412150792,32.0991567336023,76,41,77
"P","F",32,"E",44.9493359150365,57.8383274371333,72.2806424275041,27,49,46
"N","M",85,"N",54.6086373832077,81.5765109503045,61.4155347459018,68,41,82
"V","F",92,"E",39.576387245208,56.2254585388489,72.8655850328505,44,73,66
"P","F",73,"N",64.5394468251616,33.3582746036197,9.87401947379112,20,43,54
"V","F",101,"E",47.2127551743761,17.5151651855958,5.62111357226968,37,65,69
"N","F",109,"E",61.9392792247236,93.5314296159008,39.4889739900827,76,69,71
"E","M",75,"E",37.3669279040769,70.3503660094616,67.2259460948408,64,24,60
"V","M",33,"N",49.3607904454693,89.8376847572401,34.7898920252919,63,83,6
"V","F",89,"N",52.1734606651589,56.8945875971701,17.375586014241,34,61,97
"N","M",99,"S",54.7360911024734,81.5420362053806,61.4365226216614,48,45,18
"E","F",34,"N",47.8486939901486,94.8247063280549,42.8772957250476,54,27,36
"P","F",63,"W",42.1662757070735,21.5005661425859,83.353470209986,24,69,43
"N","F",82,"E",44.9324514428154,78.2412058045784,63.3350997790694,73,25,62
"V","F",51,"S",60.3626971086487,80.4797777783763,62.0705724693835,41,73,80
"V","F",85,"W",42.2560687391087,16.6857617880205,84.5889475010335,34,78,33
"E","M",30,"W",45.9717760039493,91.6391440438348,36.7406344600022,48,49,60
"P","F",107,"N",62.594501581043,91.4019457478844,53.541726116091,19,66,79
"N","F",50,"E",41.7421975741163,26.0333019500989,82.1528459340334,75,23,52
"N","F",50,"W",58.8133349297568,63.6139963411788,70.0742910802364,70,33,50
"V","F",102,"S",60.7806480871513,40.50279442488,78.0294431000948,34,64,79
"P","M",53,"W",43.724026880227,50.2583004204246,74.9304859898984,62,38,49
"N","F",61,"W",33.1203617369756,92.6442083101603,38.063442222774,77,61,45
"V","F",30,"S",48.5301699424163,89.6456644198349,55.3964759223163,37,62,62
"P","M",96,"W",45.6871358174831,36.1388980378944,79.3252390995622,37,70,27
"P","M",81,"S",26,77.3132321889416,63.8344194553792,31,40,52
"E","F",40,"S",35.1918164789677,60.9750292336272,18.8944562338293,50,58,10
"P","M",77,"E",44.4046926377341,82.0066086916251,28.8485967740417,48,54,61
"P","M",106,"S",32,45.2213731117846,76.5685371495783,33,65,54
"N","F",72,"S",62.0883718663827,87.4155422532221,57.3567453213036,70,54,11
"V","F",45,"S",31.9052012339234,91.9391501274633,37.1122248098254,36,69,64
"P","F",71,"W",42.3018732499331,95.036972506425,45.5104408599436,24,22,39
"P","M",101,"W",35.584860288538,57.0444479274013,72.5701113790274,34,25,25
"P","F",42,"S",40.7526258025318,86.84552253609,32.190255690366,24,42,77
"P","F",26,"N",43.3327784324065,47.2111451820306,14.0681863389909,21,44,50
"E","F",38,"W",59.6203024899587,50.4674159028886,15.1394627988338,49,34,56
"N","M",34,"W",36.8816663203761,46.6134637534848,76.1244393512607,67,36,58
"P","F",64,"W",33.4366143886,94.9860876628001,43.8694042526186,22,57,43
"V","F",105,"E",61.7988601848483,85.7847871120316,31.3873493485153,34,84,70
"E","M",93,"N",40.6129703624174,78.7348183596572,63.0638764612377,63,45,64
"E","F",29,"N",60.0737866191193,94.69225251592,47.6748737692833,53,26,35
"N","M",47,"S",42.9730516150594,77.3544729219464,26.187489759177,65,58,28
"P","M",53,"N",70,55.9112336035507,17.0218776911497,55,45,23
"N","F",42,"S",58.7618920383975,63.7837091387182,70.0065154954791,73,50,27
"N","M",37,"W",57.4528769180179,73.3476454223387,65.8337968587875,47,67,57
"E","M",51,"S",30.2898934427649,88.4257327702628,56.5102278254926,52,30,89
"E","F",41,"S",39.9307340541855,30.3246133356074,80.979268103838,64,36,31
"N","F",106,"W",61.6038366500288,81.6896726505009,28.6535463482141,70,37,22
"V","M",27,"W",42.3040872458369,47.1950187695225,14.0629732422531,55,69,61
"E","F",36,"N",31.7145107323304,73.5210210377417,24.2495884560049,65,64,73
"N","M",56,"N",37.965753714554,92.5834254996872,52.0236379466951,57,31,6
"P","M",54,"N",73,75.565753953002,25.259561277926,42,53,33
"P","F",79,"S",44.9323380608112,78.8191646000113,26.9828773662448,26,67,5
"P","M",77,"W",29.7688691280782,93.8546881608156,40.1105995476246,60,46,37
"E","F",25,"S",42.8255254086107,40.8050040118742,12.0621810108423,63,24,87
"E","M",75,"E",33.570120328106,66.3882858252173,21.0576884262264,44,42,60
"N","F",96,"S",33.0586716001853,88.8890549407539,56.1004009470344,71,32,67
"E","F",43,"S",44.9425526754931,83.055724299125,60.4882379248738,66,42,51
"V","F",59,"S",40.3945164829493,33.4829945275283,9.90954389795661,41,63,91
"N","M",81,"E",33.552126955241,81.7553695878052,28.6937862075865,31,27,62
"N","M",70,"N",43.4411999005824,67.0639529194585,21.3415777869523,63,49,31
"V","M",22,"N",52.2763324165717,88.7058312480098,56.2642520852387,65,62,15
"E","M",64,"E",40.6269198022783,94.9746275707858,43.7722180224955,60,42,56
"E","F",53,"E",45.8901002500206,21.784516737211,6.72063656151295,50,56,53
"V","F",50,"N",48.9293049229309,36.6693162592985,79.170362520963,42,73,42
"V","F",80,"E",47.5643434654921,95.0451939076164,44.6899647638202,40,87,62
"V","F",77,"S",58.5471063312143,72.3256102642199,23.6812806501985,34,66,87
"E","M",40,"N",40.2671374883503,59.1700898338143,18.2119764946401,54,31,35
"V","F",21,"W",52.3045879546553,75.5446602421726,64.7511213645339,42,79,65
"E","F",35,"E",51.3400411596522,95.0111355456605,45.8816399984062,49,23,47
"E","F",76,"W",61.242882319726,29.6842344597478,8.84318444877863,66,29,37
"E","M",97,"S",55.6772379456088,47.475595529826,14.1537994332612,45,70,77
"V","F",82,"N",48.5432132314891,67.7144624716746,68.3818466030061,38,85,37
"N","M",41,"W",63.8569880612195,91.0761281232818,53.9150119200349,60,36,55
"N","F",64,"S",57.5932886824012,82.066979932413,61.1139815486968,70,65,86
"N","F",51,"S",37.8034883420914,72.6096844201164,23.8149507530034,76,23,67
"P","M",91,"E",40.9110431270674,54.2967944432803,73.5493276827037,30,25,65
"P","F",65,"S",59.6184809682891,52.7667638953995,15.919684972614,26,60,41
"P","M",28,"S",33,26.7005911297396,8.02719678729773,35,52,73
"V","M",97,"S",29.3167975340039,60.5408216905412,18.7286550365388,33,65,22
"P","M",54,"E",39.1141409343109,39.0634928129722,11.5376309305429,34,38,53
"V","M",33,"N",38.1541268127039,54.681207697559,16.5856401436031,40,66,35
"P","M",36,"S",35,84.0461083254454,30.1649794913828,65,33,5
"N","M",88,"S",42.9436977375299,63.2139925706834,19.7666857391596,36,52,89
"P","M",64,"W",38.0063714701682,80.6929762272557,28.0547801591456,59,68,43
"P","F",27,"W",48.5044947899878,43.4399736733677,12.872122284025,28,55,61
"P","M",53,"S",26,77.6526221246721,63.6533524468541,30,22,77
"V","F",31,"S",32.2421472705901,74.1481944113678,24.5540685765445,44,82,43
"E","M",48,"S",60.8912482298911,95.0359306621803,45.5304590053856,31,44,89
"P","M",70,"W",42.918034051545,37.673697465778,78.8751538842916,66,39,40
"N","F",96,"E",30.2989394776523,26.7624781330286,81.9560609012842,71,25,67
"N","M",83,"S",41.0767521541566,71.5194162033047,66.6935860551894,38,61,30
"E","F",45,"W",41.4415991324931,90.772686049083,35.7508768513799,54,71,53
"N","F",98,"N",47.4655744126067,82.1985755739132,28.9678919501603,73,50,19
"E","F",95,"W",36.6572591690347,88.9054944912752,56.0855811834335,62,34,27
"N","F",76,"W",45.6044465657324,81.4843985953402,28.5284479148686,72,66,37
"E","M",35,"S",50.1370875490829,93.4247221724484,50.7013644464314,45,19,57
"V","M",24,"N",48.565270209685,83.0318057216665,60.5036732926965,56,68,99
"N","M",59,"N",52.9429629286751,94.722326429984,47.5599748827517,42,20,47
"P","F",74,"N",32.5145092345774,78.8924522607442,62.9763999395072,25,64,49
"E","M",40,"S",31.2416463186964,39.5539776042602,78.3154685981572,33,73,71
"N","F",31,"W",61.0473110107705,94.3815706589101,41.3436921872199,75,63,59
"N","M",96,"E",53.4499682504684,19.4462220772143,6.11458424478769,68,30,67
"P","M",94,"N",76,73.7680568860376,24.3689830042422,39,30,89
"E","M",68,"W",45.8271163245663,94.1410937494675,49.2635812424123,51,52,41
"N","F",81,"N",42.5356801440939,93.4562083710811,39.3541313707829,71,21,32
"P","M",44,"S",34,27.3645243229806,8.20720840245485,34,22,9
"V","M",56,"E",32.7485469831154,27.1989805357371,81.8377576582134,70,89,54
"P","M",80,"N",78,76.477566287594,25.7269962318242,44,61,88
"P","F",28,"W",42.1982779810205,81.986454336926,61.1638768017292,22,29,61
"E","M",22,"E",150.603056815919,88.883120192902,56.1057460866868,34,71,42
"P","F",95,"N",42.4918261608109,90.6621958813813,54.3678216449916,16,47,54
"V","M",87,"N",60.8296634452417,85.0197649759662,30.836501121521,58,65,22
"N","M",106,"N",50.9756894595921,94.3856877337316,48.6450302228332,43,31,11
"E","M",70,"S",30.4515406331047,38.8043097291364,78.5397347249091,63,45,24
"V","F",108,"E",57.7948866384104,60.3230511318585,18.6458925902843,43,68,71
"N","M",39,"N",44.9526113281026,65.3625103139111,20.6330183707178,43,41,77
"N","F",32,"N",41.5194348515943,35.564428743334,10.5078063160181,77,60,60
"N","F",60,"E",44.7386485813186,92.9285840012356,51.5137024782598,71,32,55
"P","F",84,"N",153.223692826694,46.3551771119465,13.792685829103,17,24,74
"P","M",108,"N",80,94.4540346781003,41.5475651435554,66,40,29
"V","M",22,"E",45.1301008183509,28.2306434052282,8.44337088987231,37,70,42
"E","M",109,"N",57.4389761183411,21.668803889423,6.69041996821761,33,39,25
"P","M",95,"W",62.6725399494171,95.0286991311552,45.6527000665665,47,55,27
"P","M",34,"E",151.923711843323,16.6001192167861,84.6105745434761,67,66,46
"N","M",46,"N",45.9682762576267,19.4707879563941,83.8790977373719,50,23,69
"N","F",79,"W",61.964403132908,89.9550659745596,55.0944876298308,72,29,35
"E","F",77,"N",38.63667742908,91.4892714604983,53.4388726018369,51,66,64
"N","M",98,"E",51.0454777386039,85.8344855504421,58.5760925523937,34,58,68
"P","F",59,"N",48.0159732410684,31.1866825259215,9.26113670691848,21,62,89
"P","F",46,"S",35.7604609420523,93.1776284305357,51.119430642575,26,51,58
"N","M",89,"N",45.3651259047911,59.340442996755,18.2756451889873,53,41,75
"V","M",108,"W",32.0534849967808,29.9605293573024,8.91968108713627,45,85,21
"N","F",20,"W",53.2632121806964,94.8753382405081,43.1309801526368,75,27,65
"N","F",78,"E",39.8596934936941,50.0773075610016,74.9908960983157,76,68,61
"V","M",92,"W",31.5402951296419,82.6588648224715,29.2576144263148,69,67,29
"P","M",97,"E",45.7420726129785,20.8176315016082,83.5311220958829,37,51,67
"E","M",72,"N",45.9601392317563,15.9156197781686,5.21699352189898,36,20,25
"N","M",50,"N",42.394320294261,52.329382265794,15.7696672156453,60,35,30
"P","M",49,"S",23,40.8150974540556,12.0652455464005,59,59,77
"N","F",72,"E",30.9954668637365,51.1075887276711,15.3546255640686,70,30,59
"E","F",36,"N",39.7764036199078,65.9244326789361,69.1352718323469,59,17,19
"V","F",26,"N",41.3401513490826,65.5919463924585,20.7273595966399,34,64,28
"N","M",70,"N",56.0298940995708,25.7751823964287,7.77774386107922,36,54,42
"N","M",80,"S",60.7654247907922,21.6878035708801,6.69537980109453,54,47,88
"V","M",84,"N",37.3774702427909,50.9378308339637,15.2974179014564,33,82,29
"P","M",55,"S",28,49.8457720036336,75.0679989345372,48,43,87
"P","F",39,"W",29.485274634324,19.7482140056756,6.19232395663857,18,51,55
"P","F",59,"S",40.0637604985386,90.2878185932205,35.2407157979906,24,48,4
"N","F",40,"S",46.8064854508266,77.8540068585737,63.5450765118003,73,28,76
"V","M",37,"N",40.6072905668989,92.1160608340211,52.660207785666,33,77,17
"V","M",109,"E",60.4063618872315,78.1983121450952,26.6415208391845,35,63,71
"E","F",46,"S",38.1761112706736,64.0931036146834,20.1175176538527,60,43,11
"N","F",90,"S",54.1946978243068,90.610606578405,54.4227314740419,70,65,92
"V","F",34,"N",45.8152514640242,82.8785186535667,60.6022314727306,42,86,97
"E","F",38,"E",59.7321079000831,50.9907334587946,15.3152340278029,56,25,48
"V","M",73,"E",46.3613187847659,66.9603161783008,21.2978128343821,48,73,59
"V","M",85,"S",62.3586982013658,51.2467068273888,74.5984098128974,60,73,41
"P","F",110,"E",39.8586184224114,92.7015400455724,38.1465921550989,23,49,72
"E","F",25,"N",62.8165517663583,94.9459794136828,43.5576367564499,64,57,43
"V","F",20,"S",57.1069271499291,61.0282625367224,18.914855774492,37,80,92
